Date,Time,Round,Day,Venue,Opponent,Season,Team,Result_rolling,GF_rolling,GA_rolling,Poss_rolling,Attendance_rolling,Sh_rolling,SoT_rolling,Dist_rolling,FK_rolling,PK_rolling,PKatt_rolling,SoTA_rolling,PKA_rolling,PKsv_rolling,PKm_rolling,Cmp_Total_rolling,Att_Total_rolling,TotDist_rolling,PrgDist_rolling,TI_rolling,CK_rolling,SCA_rolling,GCA_rolling,Tkl_Defensive_rolling,TklW_Defensive_rolling,Blocks_Defensive_rolling,Touches_rolling,Def Pen_rolling,Def 3rd_rolling,Mid 3rd_rolling,Att 3rd_rolling,Dribbles_Succ_rolling,Dribles_Att_rolling,Rec_rolling,CrdY_rolling,CrdR_rolling,2CrdY_rolling,Fls_rolling,Fld_rolling,Off_rolling,PKwon_rolling,PKcon_rolling,OG_rolling
2020-10-26,20,6,1,1,5,2020,23,1.2,3.0,1.6,55.6,0.0,14.6,7.2,16.18,0.8,0.2,0.2,3.6,0.6,0.0,0.0,498.2,599.8,8400.4,2640.0,21.0,4.8,25.8,5.4,15.0,7.8,10.6,698.8,59.4,198.6,369.2,136.2,8.4,13.6,492.8,1.2,0.0,0.0,14.4,10.6,1.4,0.2,0.6,0.2
2020-11-01,19,7,7,0,4,2020,23,1.6,3.2,1.4,57.4,0.0,14.6,6.8,16.56,0.8,0.2,0.2,3.4,0.6,0.0,0.0,502.2,605.6,8367.2,2657.2,18.8,4.8,25.8,5.6,15.4,8.0,10.0,707.0,59.4,207.4,373.4,132.0,8.8,15.0,497.0,1.0,0.0,0.0,12.8,11.0,1.8,0.2,0.6,0.2
2020-11-08,12,8,7,1,25,2020,23,1.6,2.6,1.2,56.4,0.0,14.4,6.0,16.82,1.0,0.4,0.4,2.4,0.4,0.0,0.0,500.6,598.6,8282.4,2631.6,18.6,5.2,25.4,4.4,17.0,9.2,9.8,702.8,57.8,195.8,368.8,144.4,7.6,13.4,495.4,0.8,0.0,0.0,12.0,10.4,0.6,0.4,0.4,0.2
2020-11-21,17,9,6,0,15,2020,23,1.8,2.6,1.0,54.8,0.0,13.6,4.6,17.380000000000003,0.8,0.4,0.4,2.6,0.2,0.0,0.0,466.6,572.4,7830.8,2577.6,18.2,4.4,24.8,4.4,18.2,10.0,10.2,678.4,63.8,208.8,347.0,128.0,7.4,13.4,462.2,0.6,0.0,0.0,11.4,11.6,0.8,0.4,0.2,0.2
2020-11-29,16,10,7,1,7,2020,23,1.8,1.8,0.8,49.4,0.0,10.2,3.6,18.36,0.8,0.2,0.2,3.2,0.0,0.0,0.0,389.6,499.2,6509.8,2359.4,17.4,3.6,19.4,3.4,18.6,10.6,10.8,606.0,73.2,207.0,294.0,111.0,6.0,12.2,385.8,0.8,0.0,0.0,11.8,12.2,1.0,0.2,0.0,0.2
2020-12-06,16,11,7,0,0,2020,23,1.8,1.2,0.2,47.4,0.0,9.0,2.6,19.16,0.8,0.2,0.2,3.0,0.0,0.0,0.0,377.8,486.2,6410.8,2269.2,19.2,3.6,17.2,2.2,14.6,7.8,10.0,580.8,73.8,200.6,273.2,113.4,5.8,11.4,373.4,1.2,0.0,0.0,11.0,13.6,1.0,0.2,0.0,0.0
2020-12-13,14,12,7,1,8,2020,23,1.8,1.4,0.2,41.4,400.0,8.2,2.6,20.919999999999998,1.0,0.2,0.2,2.8,0.0,0.0,0.0,312.0,418.8,5345.6,1961.2,17.4,3.2,15.6,2.8,15.0,8.2,9.6,519.6,80.8,207.0,225.6,93.0,5.4,10.6,308.4,1.4,0.0,0.0,12.8,14.4,0.8,0.2,0.0,0.0
2020-12-16,20,13,3,1,14,2020,23,1.6,1.2,0.2,43.8,800.0,9.4,3.4,21.259999999999998,1.4,0.0,0.0,3.4,0.0,0.0,0.0,326.2,434.0,5681.4,2048.8,16.2,3.8,17.2,2.4,15.8,9.0,10.4,535.8,80.8,203.4,231.2,106.6,6.0,11.4,322.2,1.2,0.0,0.0,12.2,15.0,0.8,0.0,0.0,0.0
2020-12-20,14,14,7,0,13,2020,23,1.2,1.2,0.6,37.2,1200.0,7.2,2.8,21.6,1.4,0.0,0.0,5.2,0.0,0.0,0.0,276.8,380.6,4799.0,1891.0,15.4,3.4,13.6,2.6,17.8,9.8,11.6,485.6,82.2,205.4,196.2,89.8,5.4,11.4,272.6,1.6,0.0,0.0,11.6,13.6,0.6,0.0,0.0,0.0
2020-12-27,19,15,7,1,27,2020,23,0.8,0.8,1.0,41.6,1200.0,8.0,3.0,20.64,1.6,0.0,0.0,5.0,0.2,0.0,0.0,316.4,428.2,5413.4,1999.0,18.4,4.4,14.4,1.8,16.8,9.4,10.2,526.8,71.2,199.8,222.4,110.6,7.0,13.4,311.8,1.6,0.0,0.0,12.0,13.2,0.8,0.0,0.2,0.2
2021-01-02,12,17,6,0,12,2020,23,0.8,1.0,1.2,42.6,1200.0,8.2,3.4,19.32,1.6,0.0,0.0,5.6,0.2,0.0,0.0,318.4,432.6,5388.6,2005.6,18.2,4.2,14.6,2.2,18.6,10.6,10.2,538.8,70.2,194.6,243.2,107.2,6.4,13.8,314.6,1.4,0.0,0.0,12.8,13.4,0.6,0.0,0.2,0.2
2021-01-13,20,16,3,0,10,2020,23,0.8,1.2,1.2,43.8,800.0,11.0,4.0,18.459999999999997,1.4,0.2,0.2,6.2,0.2,0.0,0.0,334.2,446.6,5612.6,2181.8,19.4,4.2,18.6,2.6,20.8,12.2,12.2,553.6,66.0,180.0,256.8,123.8,9.2,16.8,330.4,2.0,0.2,0.2,12.6,13.6,0.4,0.2,0.2,0.2
2021-01-17,14,19,7,1,19,2020,23,0.8,1.2,1.2,43.2,400.0,11.2,4.0,17.52,1.0,0.2,0.2,6.0,0.2,0.0,0.0,347.2,459.2,5782.0,2226.4,19.6,4.0,18.6,2.6,19.6,11.0,13.2,567.0,68.2,183.6,277.2,114.6,10.8,18.2,343.4,2.0,0.2,0.2,13.0,13.6,0.8,0.2,0.2,0.2
2021-01-28,20,20,4,0,14,2020,23,1.2,1.6,1.0,49.6,0.0,12.4,4.6,18.1,0.8,0.2,0.2,4.8,0.2,0.0,0.0,414.8,527.4,6924.8,2497.2,21.4,4.6,21.2,3.2,17.8,9.8,12.6,630.4,67.6,194.4,313.8,131.0,12.4,20.2,411.4,1.6,0.2,0.2,12.0,14.8,1.0,0.2,0.2,0.2
2021-01-31,19,21,7,1,4,2020,23,1.2,1.8,1.2,48.4,0.0,11.4,4.4,21.8,0.4,0.2,0.2,5.4,0.0,0.0,0.0,429.8,537.4,7305.6,2600.2,20.2,3.8,19.4,3.6,16.6,9.0,12.6,641.4,71.8,203.2,325.2,121.6,12.0,19.6,426.4,1.4,0.2,0.2,10.8,14.0,1.0,0.2,0.0,0.0
2021-02-04,20,22,4,0,7,2020,23,1.0,1.6,1.2,50.8,0.0,11.8,4.6,22.6,0.4,0.2,0.2,4.8,0.0,0.0,0.0,449.6,559.2,7648.0,2639.2,21.8,3.8,20.4,3.2,16.4,8.8,12.6,663.2,72.6,211.2,323.6,136.6,14.0,22.2,445.8,1.4,0.2,0.2,10.4,12.2,1.2,0.2,0.0,0.0
2021-02-07,12,23,7,0,25,2020,23,0.6,1.0,1.4,52.0,0.0,9.4,3.8,22.979999999999997,0.6,0.0,0.0,4.2,0.2,0.0,0.0,471.8,582.0,8021.8,2660.0,21.8,3.6,17.2,2.2,14.2,7.4,11.4,678.6,75.6,226.2,325.4,135.0,13.0,20.4,467.8,1.0,0.0,0.0,11.4,12.4,1.2,0.0,0.2,0.0
2021-02-13,17,24,6,1,15,2020,23,0.8,1.2,1.2,54.4,0.0,9.0,3.8,23.18,0.4,0.0,0.0,3.6,0.2,0.0,0.0,486.8,595.4,8081.6,2701.2,21.8,4.0,17.4,2.6,14.8,8.0,9.2,687.6,69.8,217.4,335.2,142.8,12.4,21.6,482.6,1.0,0.0,0.0,12.0,12.0,1.0,0.0,0.2,0.0
2021-02-21,12,25,7,1,26,2020,23,0.4,0.6,1.6,51.0,0.0,7.6,3.4,22.939999999999998,0.6,0.0,0.0,3.8,0.4,0.0,0.0,465.2,565.6,7625.4,2514.4,18.8,3.0,14.2,1.4,16.0,8.2,9.2,656.2,69.8,210.0,322.8,131.0,14.0,23.8,459.6,1.6,0.0,0.0,13.8,11.8,0.8,0.0,0.4,0.0
2021-02-28,14,26,7,0,5,2020,23,0.4,0.6,1.4,54.6,0.0,11.0,3.8,19.82,1.0,0.0,0.0,3.2,0.4,0.0,0.0,461.0,564.6,7398.2,2442.2,18.2,4.2,19.8,1.2,16.4,8.0,7.8,657.4,65.8,201.0,321.8,143.2,14.2,25.2,455.2,2.0,0.0,0.0,13.4,12.0,0.4,0.0,0.4,0.0
2021-03-04,18,36,4,1,10,2020,23,0.8,1.4,1.2,54.8,0.0,12.6,4.4,19.359999999999996,0.8,0.0,0.0,3.2,0.4,0.0,0.0,474.8,577.4,7581.2,2502.0,16.6,4.4,23.2,2.8,16.2,8.6,7.8,670.6,64.2,218.8,329.8,131.8,14.4,24.0,469.8,1.8,0.0,0.0,12.4,11.8,0.2,0.0,0.4,0.0
2021-03-07,19,27,7,0,8,2020,23,1.2,1.6,1.0,54.2,0.0,13.0,4.4,18.96,1.0,0.0,0.0,3.4,0.2,0.0,0.0,454.4,560.4,7407.6,2499.4,16.4,4.2,23.4,2.6,17.8,9.0,7.6,658.6,62.8,213.0,330.4,125.6,13.6,23.2,448.4,1.6,0.0,0.0,10.2,11.4,0.6,0.0,0.2,0.0
2021-03-14,16,28,7,1,0,2020,23,1.2,2.0,1.2,53.8,0.0,12.8,4.2,18.119999999999997,1.2,0.0,0.0,3.4,0.2,0.0,0.0,474.0,577.4,8110.0,2631.4,14.0,2.8,22.6,3.4,19.8,10.4,8.0,683.6,65.8,234.8,337.6,121.8,13.8,23.2,468.2,1.8,0.0,0.0,8.6,12.2,0.6,0.0,0.2,0.0
2021-03-21,19,18,7,1,1,2020,23,1.2,2.2,1.0,55.4,0.0,12.6,4.2,17.72,1.4,0.0,0.0,2.8,0.2,0.0,0.0,477.4,586.2,8418.4,2688.6,16.6,3.0,22.4,3.8,18.8,11.2,9.2,694.0,67.8,245.4,335.8,123.2,12.2,20.8,472.6,2.0,0.2,0.2,8.8,12.2,0.8,0.0,0.2,0.0
2021-04-04,14,32,7,1,17,2020,23,1.6,2.4,0.6,51.8,0.0,10.2,3.8,17.6,1.0,0.2,0.2,2.2,0.2,0.0,0.0,450.0,555.4,7904.6,2581.4,17.8,3.2,18.8,4.4,19.2,12.2,10.4,666.2,69.2,245.0,313.2,118.2,13.8,22.0,445.8,1.8,0.2,0.2,10.0,13.6,1.0,0.2,0.2,0.0
2021-04-11,16,30,7,0,16,2020,23,1.4,2.0,1.0,51.8,0.0,9.2,3.2,17.02,1.6,0.2,0.2,2.8,0.2,0.0,0.0,428.6,533.0,7556.6,2516.0,15.8,3.2,17.0,3.6,19.6,12.0,11.8,645.8,69.6,227.0,311.8,116.4,13.4,21.2,423.6,2.2,0.2,0.2,11.6,14.2,1.6,0.2,0.2,0.0
2021-04-16,20,31,5,1,9,2020,23,1.0,2.0,1.6,53.2,0.0,9.8,3.4,16.54,1.2,0.2,0.2,3.6,0.2,0.0,0.0,446.0,548.6,7817.6,2550.0,16.0,4.4,18.2,4.0,19.6,12.6,13.0,661.2,65.6,229.8,315.8,123.8,13.4,22.8,441.8,2.2,0.2,0.2,12.0,14.8,1.8,0.2,0.2,0.0
2021-04-21,18,29,3,0,20,2020,23,0.8,1.6,1.8,50.0,0.0,9.8,3.0,17.9,1.0,0.2,0.2,4.8,0.4,0.0,0.0,394.2,502.6,6718.4,2367.8,18.8,4.8,18.4,3.2,18.0,11.2,14.4,615.0,69.8,223.4,284.4,113.8,12.6,21.6,389.6,2.0,0.2,0.2,12.0,13.2,1.6,0.2,0.4,0.0
2021-05-02,19,33,7,0,19,2020,23,1.2,1.8,1.6,52.8,0.0,10.8,2.8,17.919999999999998,0.8,0.4,0.4,5.2,0.2,0.0,0.0,419.2,530.2,6773.8,2442.6,20.2,5.2,21.0,3.4,18.0,10.6,15.0,645.4,64.6,212.8,309.8,129.0,12.4,22.8,413.8,1.6,0.0,0.0,11.2,13.6,1.8,0.4,0.2,0.0
2021-05-08,12,34,6,1,12,2020,23,1.2,2.2,1.6,56.0,0.0,13.2,4.4,18.080000000000002,1.2,0.2,0.2,5.2,0.2,0.0,0.0,482.6,588.6,7673.2,2654.8,19.6,4.8,25.2,4.0,16.6,9.4,15.8,699.8,64.6,217.6,353.6,133.4,11.6,21.8,476.2,1.4,0.0,0.0,10.2,11.6,2.2,0.2,0.2,0.0
2021-05-16,14,35,7,0,27,2020,23,1.0,2.0,1.8,53.8,0.0,13.2,4.2,18.240000000000002,0.8,0.2,0.2,5.4,0.2,0.0,0.0,459.4,567.2,7254.4,2589.4,24.0,5.4,24.8,3.6,16.8,9.4,15.8,678.6,64.0,209.2,334.2,140.4,10.8,22.2,452.6,1.4,0.0,0.0,9.4,11.4,2.0,0.2,0.2,0.0
2021-05-19,18,37,3,0,1,2020,23,1.4,2.2,1.2,56.8,0.0,15.6,5.8,18.4,1.0,0.2,0.2,4.6,0.2,0.0,0.0,490.8,596.2,7604.4,2702.2,23.8,6.0,28.8,3.8,14.8,8.8,15.2,701.8,63.8,200.6,354.0,153.0,11.0,22.6,483.4,1.4,0.0,0.0,8.8,10.6,1.8,0.2,0.2,0.0
2021-05-23,16,38,7,1,13,2020,23,1.2,2.0,1.2,59.4,2000.0,15.2,6.0,18.060000000000002,1.0,0.2,0.2,4.0,0.0,0.0,0.0,518.4,621.4,8022.4,2775.4,23.0,6.2,28.6,3.4,15.2,9.4,15.2,722.8,66.4,210.0,357.0,162.8,11.8,23.6,510.6,1.4,0.0,0.0,10.0,11.6,2.2,0.2,0.0,0.2
2021-08-15,16,1,7,0,15,2021,23,1.2,2.4,1.4,57.6,3600.0,15.2,6.4,17.04,0.8,0.0,0.0,4.2,0.4,0.0,0.0,495.4,599.2,7762.6,2724.4,22.8,6.6,27.0,3.4,15.2,10.0,13.8,699.2,69.2,211.8,333.6,161.4,12.6,23.6,487.8,1.4,0.0,0.0,9.6,10.4,2.0,0.0,0.4,0.2
2021-08-22,14,2,7,1,27,2021,23,1.2,1.8,1.4,51.4,15252.4,13.8,4.8,17.18,0.4,0.0,0.0,4.8,0.4,0.0,0.0,409.6,513.6,6623.4,2458.2,22.8,6.0,24.0,2.4,16.0,10.6,15.4,617.8,70.2,199.8,277.8,148.4,12.4,22.6,402.6,1.6,0.0,0.0,10.2,10.4,2.0,0.0,0.4,0.2
2021-08-29,14,3,7,0,24,2021,23,1.6,1.8,0.8,50.4,21326.0,13.0,5.2,16.740000000000002,0.2,0.2,0.2,4.6,0.4,0.0,0.0,404.2,502.2,6512.8,2424.0,20.8,5.6,22.2,2.4,16.6,10.2,15.8,611.0,72.8,208.4,273.2,136.2,12.0,22.8,397.4,2.0,0.0,0.0,9.6,9.8,1.6,0.2,0.4,0.2
2021-09-11,12,4,6,1,8,2021,23,1.6,1.6,0.8,49.4,32860.4,11.2,4.6,17.04,0.6,0.2,0.2,4.4,0.4,0.0,0.0,389.2,485.6,6261.0,2245.8,20.8,5.6,19.0,2.2,18.2,10.4,16.2,598.2,68.0,193.4,270.6,140.4,11.6,21.0,383.8,2.4,0.0,0.0,9.6,10.4,1.6,0.2,0.4,0.2
2021-09-19,16,5,7,0,7,2021,23,1.6,1.4,1.0,45.0,36060.4,9.6,4.0,17.339999999999996,0.6,0.2,0.2,4.4,0.6,0.0,0.0,338.0,430.6,5475.2,2029.0,20.6,5.2,15.8,1.8,17.2,9.8,17.0,546.8,65.6,175.8,255.0,121.4,11.8,21.0,333.8,2.8,0.2,0.2,9.8,10.4,1.2,0.2,0.6,0.0
2021-09-26,16,6,7,1,0,2021,23,1.2,0.6,1.2,43.8,46472.2,9.0,3.6,18.560000000000002,0.8,0.2,0.2,5.0,0.2,0.0,0.0,334.6,423.2,5392.4,1968.6,18.4,4.8,15.8,1.2,17.6,9.6,18.2,541.0,67.8,174.8,258.8,112.4,10.2,18.2,329.6,2.4,0.2,0.2,9.0,11.8,1.0,0.2,0.2,0.0
2021-10-03,14,7,7,0,1,2021,23,0.8,0.6,1.8,47.6,46803.6,8.4,4.0,17.759999999999998,0.8,0.2,0.2,5.6,0.2,0.0,0.0,374.8,465.4,6054.6,2081.4,20.4,5.0,15.0,1.2,17.4,10.0,16.0,574.8,65.8,175.6,282.4,120.4,9.4,17.6,369.8,2.2,0.2,0.2,9.4,12.6,1.2,0.2,0.2,0.0
2021-10-17,16,8,7,1,17,2021,23,0.8,0.8,2.0,50.4,51345.2,10.4,4.4,18.94,1.2,0.0,0.0,5.0,0.2,0.0,0.0,388.2,482.2,6333.2,2155.8,20.8,5.2,18.8,1.2,16.6,10.4,14.4,591.0,65.8,176.0,290.2,129.8,10.8,18.2,383.2,1.8,0.2,0.2,10.2,13.6,1.2,0.0,0.2,0.0
2021-10-24,14,9,7,1,26,2021,23,0.8,1.2,2.4,51.8,50253.6,10.2,3.6,18.759999999999998,0.8,0.0,0.0,4.8,0.2,0.0,0.0,407.4,504.4,6540.4,2303.8,20.0,5.0,18.6,2.0,18.2,11.0,13.6,615.2,70.4,194.8,304.4,121.4,11.4,20.6,401.6,1.4,0.2,0.2,9.4,13.4,1.0,0.0,0.2,0.2
2021-10-30,17,10,6,0,16,2021,23,0.8,1.2,2.0,56.6,57038.4,11.2,4.2,18.5,0.8,0.0,0.0,4.8,0.0,0.0,0.0,470.8,571.4,7574.2,2538.2,20.0,5.4,20.0,2.0,18.0,10.6,12.2,676.6,64.8,202.0,343.4,136.8,11.0,20.6,464.6,1.0,0.0,0.0,7.2,12.8,1.0,0.0,0.0,0.2
2021-11-07,14,11,7,1,9,2021,23,0.8,1.2,2.0,58.8,57097.8,11.4,3.8,17.82,0.8,0.0,0.0,3.8,0.0,0.0,0.0,489.0,593.6,7729.8,2554.2,20.0,6.4,20.2,2.0,17.8,10.2,11.4,693.0,58.2,194.2,346.8,158.4,13.4,24.0,483.8,1.4,0.0,0.0,8.8,12.6,1.8,0.0,0.0,0.2
2021-11-21,16,12,7,0,12,2021,23,1.0,1.0,1.4,59.0,52925.8,11.0,3.0,18.46,0.8,0.0,0.0,2.8,0.0,0.0,0.0,497.6,602.6,7900.8,2638.2,20.0,6.0,20.0,1.6,18.2,10.0,12.2,704.4,59.8,213.2,343.2,155.2,13.6,24.4,492.6,2.0,0.0,0.0,9.6,12.8,1.4,0.0,0.0,0.2
2021-12-02,19,14,4,0,3,2021,23,1.0,1.0,1.4,56.4,54108.4,10.2,2.4,17.86,0.6,0.0,0.0,3.6,0.0,0.0,0.0,491.6,596.0,7794.4,2646.4,20.0,5.8,18.0,1.8,19.0,10.8,11.2,698.8,56.6,208.6,345.2,152.2,12.8,25.0,486.0,1.8,0.0,0.0,9.6,12.4,2.2,0.0,0.0,0.2
2021-12-05,14,15,7,0,18,2021,23,1.0,0.8,1.0,53.0,54506.0,9.6,2.8,16.240000000000002,0.4,0.0,0.0,3.8,0.0,0.0,0.0,456.0,565.6,7322.6,2462.0,21.2,6.0,17.2,1.0,15.2,9.2,11.4,665.8,57.0,211.2,315.4,146.4,12.0,22.8,449.8,1.6,0.0,0.0,11.4,12.0,2.0,0.0,0.0,0.0
2021-12-19,16,18,7,0,14,2021,23,1.4,1.4,0.8,48.8,53938.8,11.6,3.4,16.380000000000003,0.4,0.0,0.0,3.2,0.0,0.0,0.0,425.4,529.0,6733.4,2362.0,20.4,6.4,20.8,2.2,14.2,9.0,10.8,631.0,60.6,212.2,278.8,147.4,11.8,21.6,419.4,1.6,0.0,0.0,12.8,10.8,2.4,0.0,0.0,0.0
2021-12-26,15,19,7,0,8,2021,23,1.6,1.8,0.6,46.0,50951.8,11.8,4.4,15.14,0.2,0.0,0.0,3.6,0.0,0.0,0.0,392.4,495.0,6477.2,2425.8,20.8,5.6,21.8,3.2,13.4,9.2,11.2,604.2,68.4,224.6,263.2,124.0,9.8,19.4,386.4,2.0,0.0,0.0,12.8,10.2,2.2,0.0,0.0,0.0
2021-12-28,15,20,2,1,20,2021,23,1.8,2.4,0.6,47.0,51247.8,13.6,5.6,14.14,0.2,0.0,0.0,3.2,0.0,0.0,0.0,410.2,506.6,6713.6,2440.0,18.2,6.0,25.0,4.4,14.8,10.2,9.8,618.2,62.6,206.4,276.8,142.6,9.4,19.4,402.0,1.4,0.0,0.0,12.6,9.4,2.0,0.0,0.0,0.0
2022-01-01,15,21,6,1,24,2021,23,1.6,2.2,0.6,51.4,45710.8,15.0,6.8,13.8,0.2,0.2,0.2,2.2,0.0,0.0,0.0,440.0,537.4,7214.6,2519.2,18.4,6.6,28.4,4.2,13.0,9.2,11.2,641.8,58.4,203.2,274.4,171.0,8.0,15.8,432.4,1.6,0.0,0.0,11.4,10.0,1.8,0.2,0.0,0.0
2022-01-19,19,17,3,1,13,2021,23,1.6,2.0,0.6,56.8,38948.6,17.0,7.4,15.360000000000003,0.2,0.2,0.2,2.6,0.0,0.0,0.0,497.2,593.2,8225.8,2842.0,18.2,6.0,31.6,4.2,14.6,9.6,9.4,696.6,52.6,187.4,301.4,214.8,9.0,17.2,490.4,1.8,0.0,0.0,10.6,9.0,2.4,0.2,0.0,0.0
2022-01-23,16,23,7,1,7,2021,23,1.6,2.0,1.0,58.8,33928.2,19.0,7.6,14.940000000000001,0.4,0.2,0.2,3.2,0.0,0.0,0.0,522.6,619.6,8721.2,2936.8,17.8,6.4,34.6,4.4,16.6,10.4,10.0,727.2,50.4,178.4,331.8,225.0,10.4,18.8,515.8,2.0,0.0,0.0,10.8,9.2,2.0,0.2,0.0,0.0
2022-02-09,19,24,3,0,20,2021,23,1.4,1.6,1.0,57.2,32848.0,18.2,7.2,16.18,0.4,0.2,0.2,3.4,0.0,0.0,0.0,512.2,603.8,8465.0,2800.2,18.4,5.8,32.8,3.4,16.4,9.6,10.0,707.6,47.0,169.6,328.0,218.4,10.2,17.4,505.6,1.4,0.0,0.0,11.2,10.4,1.6,0.2,0.0,0.0
2022-02-13,14,25,7,0,27,2021,23,1.0,1.4,1.6,54.8,35542.6,16.4,6.6,16.34,0.4,0.2,0.2,5.2,0.0,0.0,0.0,472.0,572.0,7754.8,2697.8,20.4,5.4,29.8,2.6,15.4,8.4,11.2,678.0,53.8,182.4,306.4,198.0,10.2,17.4,467.4,1.6,0.0,0.0,9.4,11.2,2.0,0.2,0.0,0.0
2022-02-19,17,26,6,1,15,2021,23,0.8,1.2,1.8,53.4,40572.2,15.8,6.0,16.36,0.6,0.0,0.0,6.2,0.0,0.0,0.0,475.4,577.0,7810.4,2649.0,20.0,5.4,27.6,2.2,16.6,9.2,12.0,686.6,51.6,176.0,330.6,188.4,11.2,18.8,470.4,1.8,0.0,0.0,11.0,10.8,2.0,0.0,0.0,0.0
2022-02-23,19,13,3,1,5,2021,23,0.8,1.6,2.2,44.4,47134.2,12.8,5.2,15.839999999999998,0.6,0.0,0.0,6.2,0.2,0.0,0.0,395.2,487.0,6557.0,2316.2,18.0,4.0,22.8,3.0,16.0,9.0,15.0,603.6,69.0,205.8,279.8,125.6,9.0,16.4,390.6,2.2,0.0,0.0,10.6,10.6,2.0,0.0,0.2,0.0
2022-02-26,12,27,6,1,12,2021,23,0.4,1.0,2.0,47.4,44634.6,9.8,4.0,16.04,0.4,0.0,0.0,6.2,0.2,0.0,0.0,403.8,502.2,6721.8,2291.4,20.4,3.8,18.2,1.6,15.0,8.0,15.2,614.0,74.2,222.6,267.4,130.4,8.4,15.0,399.2,1.8,0.0,0.0,9.8,11.2,2.4,0.0,0.2,0.0
2022-03-07,20,28,1,0,9,2021,23,0.8,1.8,1.6,50.2,43950.4,11.6,5.4,15.559999999999999,0.4,0.0,0.0,5.2,0.2,0.0,0.0,433.4,528.4,7270.8,2478.8,18.2,4.4,21.8,3.2,14.2,7.8,14.8,640.4,78.4,237.2,267.0,142.0,9.4,16.8,429.2,2.0,0.0,0.0,9.2,11.0,2.8,0.0,0.2,0.0
2022-03-12,17,29,6,1,16,2021,23,1.2,2.4,1.0,51.6,45077.4,12.8,6.2,15.2,0.4,0.0,0.0,3.4,0.2,0.0,0.0,478.8,568.4,8229.4,2698.8,16.0,5.0,23.6,4.4,15.6,8.6,15.0,682.2,78.6,250.2,293.2,143.6,9.2,16.0,474.4,2.0,0.0,0.0,10.8,10.2,2.2,0.0,0.2,0.0
2022-03-16,19,16,3,1,4,2021,23,1.2,2.8,1.2,51.4,48478.6,11.2,5.0,15.98,0.2,0.2,0.2,3.2,0.2,0.0,0.0,486.4,570.8,8364.4,2668.8,15.2,4.6,21.2,4.4,15.8,8.2,13.6,675.4,80.8,254.4,290.2,135.8,10.0,16.4,483.2,1.6,0.0,0.0,9.6,9.0,2.0,0.0,0.2,0.0
2022-03-20,16,32,7,0,26,2021,23,1.2,2.6,0.8,56.0,44067.2,13.4,5.4,16.78,0.4,0.2,0.2,2.4,0.0,0.0,0.0,533.4,619.4,9008.6,2751.4,16.2,5.2,24.2,3.8,15.4,8.4,13.2,721.2,71.8,250.8,322.4,154.2,10.4,17.0,529.8,1.4,0.0,0.0,10.0,10.2,1.6,0.0,0.0,0.0
2022-04-03,16,30,7,0,17,2021,23,1.6,3.2,0.8,53.4,51906.6,14.4,5.8,16.619999999999997,0.4,0.2,0.2,1.8,0.0,0.0,0.0,528.8,606.2,8782.8,2711.0,13.2,4.8,26.2,4.6,15.0,9.0,11.4,701.8,64.8,237.6,326.2,144.4,9.2,15.2,524.6,1.4,0.0,0.0,9.8,10.0,1.4,0.0,0.0,0.0
2022-04-09,17,31,6,1,1,2021,23,1.6,3.4,1.0,55.4,56097.4,15.2,5.0,16.98,0.6,0.2,0.2,1.6,0.0,0.0,0.0,554.8,631.8,9099.2,2651.2,13.2,4.0,27.8,5.0,16.4,9.8,10.0,721.6,60.0,228.0,351.2,147.8,7.8,13.0,550.4,1.4,0.0,0.0,9.6,8.2,0.8,0.0,0.0,0.0
2022-04-16,12,36,6,0,4,2021,23,1.6,3.2,1.0,54.0,52557.8,14.6,4.6,18.04,0.6,0.2,0.2,3.2,0.0,0.0,0.0,518.8,593.4,8333.2,2379.8,12.8,3.6,26.2,4.8,15.4,9.0,10.0,681.8,66.2,230.8,321.8,136.4,8.0,13.6,515.0,1.6,0.0,0.0,9.4,8.8,1.2,0.0,0.0,0.0
2022-04-23,17,33,6,1,3,2021,23,1.6,2.8,0.6,52.4,49603.2,13.8,4.4,18.240000000000002,0.4,0.0,0.0,2.8,0.0,0.0,0.0,493.6,569.4,8099.0,2348.4,14.0,3.4,24.8,5.0,15.2,8.8,10.2,658.6,72.4,253.2,294.4,118.8,7.0,12.8,488.8,2.0,0.0,0.0,10.8,9.4,0.8,0.0,0.0,0.0
2022-05-01,14,34,7,0,13,2021,23,1.4,2.4,0.6,53.2,46788.8,12.2,3.0,17.78,0.2,0.0,0.0,3.0,0.0,0.0,0.0,484.4,564.4,7984.2,2351.8,14.6,4.4,22.4,4.4,15.2,8.8,10.8,655.6,72.0,235.8,296.6,131.0,8.0,12.6,479.4,1.8,0.0,0.0,10.4,8.8,0.8,0.0,0.0,0.0
2022-05-07,19,35,6,1,14,2021,23,1.4,2.4,0.6,50.6,46948.2,11.4,3.6,17.3,0.2,0.0,0.0,3.2,0.0,0.0,0.0,442.2,525.8,7532.2,2323.2,15.6,4.6,20.4,4.6,16.6,9.8,12.8,628.4,76.0,243.0,271.2,122.8,8.8,15.2,437.6,2.2,0.0,0.0,11.6,9.0,1.0,0.0,0.0,0.0
